@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric

@data
1677,'2023/12/10 17:59:45:208',2,-0.072758,-0.399321,-1.368057,-0.34452,0.206746,0.659609,-0.123149,0.203375,0.609862,-1.228631,0.142331,0.216674,0.057729,0.903841,-0.084446,0.535413,-0.085818,1.074285,0.381546,0.489454,0.911731,-0.192819,1.075782,0.971004,1.258447,0.069779,0.172393,-0.531844,0.289968,-0.951755,-0.699742,0.05013,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1678,'2023/12/10 17:59:45:308',2,-0.077575,-0.365035,-1.346583,-0.329487,0.193652,0.652688,-0.108242,0.262764,0.710199,-1.374205,0.094849,0.268968,0.056763,0.900604,-0.127213,0.535921,-0.126653,1.214825,0.277988,0.407369,0.906149,-0.221926,1.085231,0.980519,1.257733,0.007691,0.223736,-0.367572,0.241786,-1.011996,-0.674441,0.039336,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1679,'2023/12/10 17:59:45:409',2,-0.175551,-0.335347,-1.291638,-0.360547,0.073563,0.652414,-0.105225,0.311238,0.801597,-1.490264,0.18861,0.377251,-0.103912,0.932805,-0.175975,0.53198,-0.108806,1.274561,0.347147,0.414112,0.920725,-0.298802,1.083273,0.984778,1.244694,0.046503,0.250615,-0.32507,0.250403,-0.939453,-0.72075,0.00937,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1680,'2023/12/10 17:59:45:505',2,-0.172559,-0.348495,-1.278337,-0.338429,-0.082047,0.669008,-0.084478,0.355524,0.842021,-1.474274,0.231874,0.350661,-0.135811,0.891526,-0.246035,0.541259,-0.15481,1.236002,0.318122,0.469255,0.890453,-0.306407,1.061085,0.972182,1.243955,0.033582,0.268629,-0.433726,0.169173,-0.967641,-0.665802,0.054942,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1681,'2023/12/10 17:59:45:609',2,-0.170036,-0.349977,-1.274728,-0.329696,-0.09322,0.655873,-0.084311,0.348546,0.850097,-1.477121,0.249869,0.341299,-0.14473,0.867511,-0.23665,0.540828,-0.163489,1.226325,0.307989,0.470819,0.886378,-0.307443,1.054816,0.969552,1.241348,0.042065,0.268687,-0.424936,0.160919,-0.963852,-0.648187,0.067015,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1682,'2023/12/10 17:59:45:709',2,-0.194879,-0.379769,-1.307045,-0.308538,-0.104649,0.647369,-0.068547,0.299325,0.902041,-1.496566,0.327822,0.35873,-0.249382,0.715064,-0.229132,0.554647,-0.069851,1.142709,0.288245,0.472314,0.908105,-0.233995,1.042934,0.944253,1.205947,0.065561,0.315611,-0.46553,0.099054,-0.919367,-0.700727,0.082705,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1683,'2023/12/10 17:59:45:809',2,-0.203966,-0.371395,-1.304396,-0.311492,-0.105806,0.639759,-0.063612,0.297244,0.907288,-1.474509,0.31746,0.368201,-0.254431,0.697541,-0.217408,0.553231,-0.061153,1.1226,0.283891,0.464353,0.911916,-0.215175,1.049395,0.941186,1.1951,0.070637,0.313649,-0.476995,0.092031,-0.90761,-0.731609,0.082341,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1684,'2023/12/10 17:59:45:909',2,-0.175055,-0.36017,-1.228374,-0.294308,-0.100013,0.614009,-0.054779,0.288469,0.926862,-1.416318,0.259671,0.374564,-0.25595,0.659717,-0.170316,0.54507,-0.055409,1.110496,0.262097,0.453122,0.904047,-0.20672,1.053271,0.931642,1.163381,0.067939,0.303824,-0.477515,0.094173,-0.917174,-0.770199,0.088078,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1685,'2023/12/10 17:59:46:009',2,-0.161005,-0.351636,-1.206383,-0.292674,-0.097751,0.612232,-0.052235,0.275462,0.934669,-1.391972,0.248056,0.371058,-0.246776,0.642933,-0.162878,0.544071,-0.053715,1.117503,0.260465,0.449501,0.900283,-0.203294,1.054539,0.92712,1.155778,0.070114,0.294362,-0.479147,0.097207,-0.935686,-0.785467,0.089773,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1686,'2023/12/10 17:59:46:110',2,-0.07289,-0.368402,-1.073,-0.269926,-0.120266,0.552735,-0.042249,0.288209,0.971733,-1.286696,0.22035,0.373,-0.222679,0.613609,-0.19735,0.542559,-0.026352,1.193012,0.272643,0.450148,0.903498,-0.194609,1.047522,0.898763,1.117472,-0.001039,0.271488,-0.463729,0.174732,-0.962293,-0.809775,0.079391,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1687,'2023/12/10 17:59:46:210',2,-0.076229,-0.361904,-1.003063,-0.265484,-0.097411,0.524168,-0.034677,0.302747,0.991171,-1.264284,0.198557,0.381697,-0.190821,0.623809,-0.219994,0.540991,0.002287,1.231762,0.269861,0.444735,0.914379,-0.185809,1.035127,0.87742,1.096765,-0.056895,0.273317,-0.470416,0.242084,-0.915897,-0.774135,0.056521,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1688,'2023/12/10 17:59:46:311',2,-0.087173,-0.345444,-0.988433,-0.26168,-0.09616,0.515683,-0.028621,0.391424,1.001316,-1.149658,0.200705,0.428635,-0.132876,0.68903,-0.309505,0.536009,0.027026,1.285195,0.296114,0.449401,0.923373,-0.153455,1.022203,0.848708,1.071848,-0.120597,0.276822,-0.487478,0.310372,-0.754655,-0.756604,0.033144,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1689,'2023/12/10 17:59:46:410',2,-0.101193,-0.280188,-1.057243,-0.262347,-0.050895,0.557154,-0.028679,0.351323,1.005581,-1.130999,0.240356,0.408444,-0.101636,0.685122,-0.295564,0.543174,0.028274,1.296389,0.314211,0.445986,0.914123,-0.138793,1.019717,0.843903,1.09019,-0.069825,0.278734,-0.50514,0.290765,-0.766894,-0.761009,0.039516,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1690,'2023/12/10 17:59:46:512',2,-0.155278,-0.243912,-0.973687,-0.26514,0.04636,0.53683,-0.023783,0.287581,0.976903,-1.084054,0.340307,0.378489,-0.176602,0.775421,-0.291168,0.55754,0.02257,1.146427,0.329077,0.480489,0.909064,-0.1765,1.006592,0.819003,1.082293,-0.031956,0.253196,-0.507426,0.334039,-0.654015,-0.690013,0.041276,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1691,'2023/12/10 17:59:46:611',2,-0.145256,-0.524391,-0.623225,-0.602444,0.218365,1.077521,0.124572,0.336941,1.215874,-0.413696,0.198655,0.374881,-0.339155,0.584843,-0.711467,0.445861,-0.591547,0.623338,0.161534,0.281862,0.953421,-0.210118,1.103739,0.704798,0.168861,-0.161242,-0.201803,-0.639676,1.047582,-1.16697,-0.66261,-0.761511,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1692,'2023/12/10 17:59:46:711',2,-0.155332,-0.50636,-0.116467,-0.578535,0.374434,0.978804,0.164384,-0.312543,1.208685,-0.682234,0.140505,0.451077,-0.36338,0.569196,-0.412372,0.479829,-0.465683,0.618648,0.358966,0.286379,0.902443,-0.534929,1.108878,0.672249,0.060746,-0.408978,-0.187553,-0.804494,1.470688,-1.414736,-0.609941,-0.678086,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1693,'2023/12/10 17:59:46:811',2,-0.005018,-0.089702,0.079221,-0.496095,0.613846,1.00526,0.171391,-0.635166,1.228736,-0.744448,0.078722,0.309758,-0.260561,0.29895,-0.349207,0.511912,-0.386647,0.681357,0.471712,0.276905,0.82856,-0.409959,1.100698,0.691882,-0.022429,-0.002317,-0.131325,-0.836213,1.364017,-1.362083,-0.731062,-0.634339,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1694,'2023/12/10 17:59:46:912',2,0.093573,0.225186,0.11406,-0.471346,0.435464,0.690447,0.172799,-0.580425,1.260932,-0.487176,0.43001,0.30205,-0.015283,0.03995,-0.351508,0.508302,-0.277934,0.590926,0.48851,0.305528,0.832626,-0.399757,1.074464,0.70802,-0.147074,-0.108088,-0.072178,-0.619394,1.220288,-0.887947,-0.919199,-0.657851,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1695,'2023/12/10 17:59:47:011',2,0.160468,0.096075,0.063133,-0.470564,0.352291,0.193614,0.199335,-0.35518,1.299754,-0.500972,0.413382,0.236935,0.007925,0.021368,-0.200936,0.481282,-0.177334,0.442666,0.468867,0.304433,0.876297,-0.445649,1.07484,0.703793,-0.307102,0.028166,-0.189255,-0.455793,1.25713,-0.771102,-0.853851,-0.771685,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1696,'2023/12/10 17:59:47:112',2,0.208782,-0.115038,0.003543,-0.397062,0.326357,0.135341,0.231751,-0.109047,1.32885,-0.625374,0.230978,0.093481,0.077576,0.109678,-0.218106,0.435016,-0.074198,0.489944,0.347114,0.222422,0.962726,-0.417797,1.093994,0.681023,-0.439741,0.156783,-0.190835,-0.225798,1.324114,-0.705061,-0.767148,-0.834246,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1697,'2023/12/10 17:59:47:212',2,0.216204,-0.234734,-0.038586,-0.481115,0.348954,0.204354,0.255469,-0.216684,1.33014,-0.750797,0.165398,-0.084746,0.049679,0.087266,-0.25334,0.422365,-0.121681,0.609568,0.237413,0.182956,1.036295,-0.293802,1.106881,0.670637,-0.538748,0.077068,-0.229984,-0.053909,1.34645,-0.561518,-0.695532,-0.7319,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1698,'2023/12/10 17:59:47:312',2,0.212074,-0.181218,-0.003181,-0.428746,0.180327,0.233777,0.270005,-0.371281,1.391551,-0.807654,0.104813,-0.40061,0.065905,0.235346,-0.370989,0.4176,-0.176997,0.56867,0.173499,0.023317,1.033889,-0.206082,1.128581,0.649771,-0.575538,0.078712,-0.005066,0.24122,1.307895,-0.828021,-0.470605,-0.82206,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1699,'2023/12/10 17:59:47:412',2,0.182374,-0.055421,0.064244,-0.42388,0.080986,0.223477,0.263517,-0.529961,1.446227,-0.859139,0.0942,-0.523081,0.044332,0.261693,-0.404078,0.407243,-0.123658,0.630576,0.194805,-0.053194,1.033032,-0.14797,1.123628,0.647949,-0.601325,0.124682,0.03611,0.045033,1.333897,-0.927998,-0.392489,-0.811361,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1700,'2023/12/10 17:59:47:513',2,0.200082,0.037354,0.094565,-0.127826,-0.443833,0.286687,0.222684,-0.622656,1.566717,-0.796349,0.270003,-0.705893,-0.050174,0.289243,-0.614215,0.35736,-0.110625,0.688475,0.083465,-0.127452,1.022101,-0.001853,1.120282,0.615363,-0.606137,0.124721,0.057564,0.151634,1.209822,-0.938128,0.135217,-0.814594,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1701,'2023/12/10 17:59:47:613',2,0.170966,0.051456,0.098684,-0.066588,-0.531314,0.316382,0.186876,-0.627295,1.58309,-0.794124,0.384153,-0.747611,-0.02548,0.204849,-0.599674,0.337892,-0.119293,0.704319,0.036905,-0.070261,1.023641,0.051348,1.103705,0.609538,-0.603119,0.125348,0.047937,0.185981,1.202628,-0.937421,0.193788,-0.812696,0.65,0.48,0.7,0.77,0,0.66,0.12,0.5
1702,'2023/12/10 17:59:58:803',2,-0.20246,0.493274,-0.72846,0.122961,-0.448921,0.253829,-0.460985,-0.287003,0.205631,-0.967925,-0.234713,0.112586,-0.495406,0.021246,-0.972848,0.353005,-0.346792,0.394458,-0.291147,-0.141956,1.018603,0.122735,0.750023,0.683883,0.997889,-0.19232,0.065363,-0.054711,-0.588015,-0.402024,-0.394531,0.186104,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1703,'2023/12/10 17:59:58:904',2,-0.118118,0.434529,-0.766944,0.001996,-0.274431,0.166753,-0.433762,-0.336347,0.148632,-1.023653,0.199903,0.113991,-0.361643,-0.148713,-0.918284,0.361352,-0.300405,0.539627,-0.195131,-0.103479,1.016201,0.024406,0.818852,0.70119,0.945594,-0.003355,0.023311,0.152465,-0.421227,-0.3508,-0.214206,0.1896,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1704,'2023/12/10 17:59:59:005',2,-0.030312,0.357802,-0.717504,-0.255455,-0.301877,0.221023,-0.584872,-0.493011,0.108295,-0.549645,0.132322,-0.054278,-0.156401,-0.085691,0.062579,0.373863,-0.195824,0.639281,-0.123879,0.173995,0.98875,0.124254,0.681642,0.803896,1.025869,0.152777,-0.207669,0.187849,-0.018868,-0.211757,-0.767475,0.2585,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1705,'2023/12/10 17:59:59:104',2,-0.035155,0.071746,-0.715823,-0.204184,-0.077871,0.025659,-0.627336,-0.546088,0.140701,-0.600934,-0.23038,-0.114078,-0.184444,-0.146303,0.136276,0.40732,-0.139982,0.418845,-0.073994,0.327212,0.969913,0.162192,0.591572,0.802155,0.918185,0.462157,-0.142185,0.208738,0.221626,-0.338065,-0.844337,0.362644,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1706,'2023/12/10 17:59:59:204',2,-0.048556,0.034664,-0.727918,-0.254545,-0.161415,0.106817,-0.635303,-0.482619,0.163313,-0.480978,-0.221129,-0.087743,-0.266036,-0.061928,-0.049115,0.391588,-0.211746,0.371451,-0.061881,0.316319,1.081444,0.1177,0.56404,0.808698,0.891477,0.243225,-0.125736,0.149662,0.220059,-0.38891,-0.792148,0.344138,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1707,'2023/12/10 17:59:59:306',2,0.020091,0.01944,-0.663178,-0.252109,-0.180493,0.069424,-0.609426,-0.498204,0.214401,-0.321138,-0.367785,-0.148996,-0.198917,-0.177365,0.034667,0.399784,-0.20729,0.299728,-0.085784,0.270115,1.035582,0.110056,0.578823,0.769378,0.863591,0.289844,-0.178315,0.146287,0.312565,-0.479839,-0.870701,0.390523,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1708,'2023/12/10 17:59:59:405',2,0.051452,0.005979,-0.644161,-0.248612,-0.217266,0.058733,-0.603859,-0.502433,0.239858,-0.246944,-0.42196,-0.160491,-0.195281,-0.215152,0.046309,0.404861,-0.194313,0.297832,-0.084235,0.264438,1.037214,0.109506,0.579003,0.7491,0.857814,0.260571,-0.197702,0.134254,0.34878,-0.51873,-0.906827,0.392074,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1709,'2023/12/10 17:59:59:506',2,0.074468,-0.204586,-0.447972,-0.052581,-0.325844,0.812847,-0.526567,-0.752364,0.337393,-0.064444,-0.29364,-0.210634,-0.143613,-0.181337,-0.411768,0.391459,-0.571827,0.32403,-0.064131,0.144338,1.041076,0.085786,0.660988,0.641836,0.609085,-0.108566,-0.256809,0.075244,0.836096,-0.710356,-0.932445,0.142415,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1710,'2023/12/10 17:59:59:606',2,0.18155,-0.299964,-0.121523,0.119693,-0.418626,1.503851,-0.423658,-0.273691,0.427013,0.315042,-0.111103,-0.269263,-0.071768,0.110778,-0.904891,0.387806,-0.940307,0.37676,0.0885,0.080682,1.045186,0.280697,0.683146,0.440037,0.272731,-0.146138,-0.414438,-0.083481,1.48697,-0.666547,-0.831153,-0.513825,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1711,'2023/12/10 17:59:59:707',2,0.218241,-0.217307,0.38416,0.120572,-0.138462,1.418341,-0.376587,-0.354012,0.483228,0.023288,-0.037477,-0.095518,-0.165038,0.051008,-0.460128,0.403477,-0.750358,0.542697,0.108894,0.092234,1.069142,-0.020315,0.660904,0.346606,0.142578,-0.860725,-0.367851,-0.137218,2.059874,-0.672215,-0.678261,-0.468287,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1712,'2023/12/10 17:59:59:806',2,0.260677,0.050346,0.594494,0.138023,0.118375,1.164863,-0.377058,-0.737963,0.503754,-0.415554,-0.178721,-0.237464,-0.010973,-0.092436,-0.498138,0.443355,-0.645473,0.430805,0.070668,0.131271,1.02617,-0.441665,0.629823,0.335005,0.083507,-0.547864,-0.349989,-0.104875,2.148516,-0.593291,-0.722118,-0.398782,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1713,'2023/12/10 17:59:59:907',2,0.244771,0.36855,0.674476,0.105518,0.274967,1.439547,-0.337295,-0.728096,0.55874,-0.38017,0.474412,-0.327263,-0.014343,-0.294951,-0.142889,0.43197,-0.519081,0.203707,-0.122413,0.155705,1.086069,-0.578402,0.623092,0.324794,-0.067443,0.119756,-0.281959,0.155467,1.966111,-0.116035,-0.761015,-0.484225,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1714,'2023/12/10 18:00:00:006',2,0.234972,0.350961,0.671697,0.128386,0.220636,1.592254,-0.318977,-0.635072,0.537159,-0.39888,0.455616,-0.247592,-0.055664,-0.239669,0.10063,0.426917,-0.506238,0.104095,-0.242254,0.191775,1.117815,-0.640469,0.634921,0.293517,-0.119578,0.19334,-0.232827,0.221246,1.977113,0.094882,-0.721446,-0.526919,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1715,'2023/12/10 18:00:00:108',2,0.159865,0.406468,0.687052,0.137286,0.181749,1.579124,-0.308743,-0.6614,0.507549,-0.502347,0.41366,-0.181355,-0.118025,-0.116949,0.187235,0.440983,-0.48839,-0.076381,-0.305125,0.20951,1.11538,-0.716503,0.622121,0.243871,-0.127928,0.219806,-0.222456,0.245305,1.987303,0.216052,-0.553154,-0.538586,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1716,'2023/12/10 18:00:00:207',2,0.136253,0.404634,0.699929,0.149619,0.147389,1.600588,-0.309677,-0.667235,0.431223,-0.522368,0.410055,-0.172256,-0.132301,-0.10056,0.226029,0.447174,-0.47556,-0.157631,-0.3178,0.233285,1.119226,-0.744698,0.61056,0.209443,-0.134427,0.207959,-0.225363,0.230755,1.951555,0.22838,-0.499546,-0.537965,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1717,'2023/12/10 18:00:00:307',2,0.167957,0.386798,0.723984,0.200809,0.112977,1.628563,-0.321445,-0.682264,0.234493,-0.515479,0.382001,-0.174452,-0.13615,-0.105567,0.284371,0.461614,-0.45809,-0.271692,-0.327613,0.236101,1.120325,-0.754793,0.598341,0.15394,-0.144128,0.208767,-0.244106,0.213647,1.938308,0.244811,-0.37973,-0.544483,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1718,'2023/12/10 18:00:02:913',2,-0.260748,0.430801,-0.785903,0.1796,-0.18378,-0.000136,0.084547,-0.054007,0.100916,-0.74705,0.135164,0.376212,-0.221968,-0.121014,-0.474801,0.59543,-0.223217,0.378599,-0.089315,0.362998,0.817053,-0.016174,0.745652,0.448002,1.117083,-0.078815,-0.032121,-0.323116,0.707827,-0.155829,-0.221346,0.068918,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1719,'2023/12/10 18:00:03:014',2,-0.278191,0.549597,-0.788832,0.213186,-0.289196,0.040875,0.084274,-0.066903,0.060112,-0.735659,0.135453,0.346108,-0.230672,-0.069286,-0.635729,0.646362,-0.243794,0.308909,-0.177682,0.367331,0.832017,0.068905,0.698331,0.47328,1.211716,-0.134089,0.026372,-0.331847,0.691063,-0.293489,-0.51508,0.09331,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1720,'2023/12/10 18:00:03:114',2,-0.278534,0.516976,-0.796021,0.23242,-0.27716,0.014313,0.089965,-0.070925,0.102323,-0.746271,0.137918,0.364106,-0.2482,-0.183696,-0.479607,0.635703,-0.235519,0.272497,-0.189162,0.366841,0.823977,0.042675,0.700486,0.457458,1.1816,-0.11459,0.035112,-0.345539,0.66108,-0.236082,-0.427466,0.063499,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1721,'2023/12/10 18:00:03:214',2,-0.275901,0.484933,-0.786364,0.22046,-0.269934,0.005478,0.093395,-0.06928,0.109784,-0.742791,0.131406,0.362162,-0.252248,-0.195779,-0.435603,0.626625,-0.235762,0.275597,-0.174693,0.362206,0.815261,0.023524,0.707419,0.453357,1.160679,-0.099658,0.010681,-0.343484,0.674273,-0.21383,-0.401756,0.062121,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1722,'2023/12/10 18:00:03:314',2,-0.265171,0.4035,-0.645937,0.182686,-0.301887,-0.080589,0.116545,-0.092288,0.169381,-0.610331,-0.091257,0.343175,-0.353999,-0.309494,-0.337513,0.616377,-0.203536,0.276977,-0.086368,0.353051,0.786205,0.004158,0.733258,0.413692,1.090292,0.076646,-0.108438,-0.235855,0.696663,-0.037307,-0.480095,0.130151,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1723,'2023/12/10 18:00:03:415',2,-0.242568,0.443011,-0.582466,0.111697,-0.321934,-0.098013,0.133452,-0.105197,0.211253,-0.538871,-0.249478,0.303353,-0.361451,-0.373959,-0.327466,0.612557,-0.199873,0.310263,-0.078237,0.319913,0.779778,-0.009523,0.751397,0.392109,1.036725,0.104431,-0.201497,-0.209543,0.685821,-0.029278,-0.547753,0.150347,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1724,'2023/12/10 18:00:06:404',2,0.155565,0.151872,0.314565,-0.228623,0.129479,-0.870406,-0.178507,-1.225442,1.274855,0.296476,0.056154,0.830029,0.476331,-0.483166,-0.276903,0.187586,0.76597,-0.140366,-0.061906,0.233452,1.119837,-0.958532,1.329134,1.229103,0.367867,-0.515362,-0.550066,-0.355447,0.247681,-0.206148,-0.642784,0.288844,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1725,'2023/12/10 18:00:06:504',2,0.160647,0.110643,0.337524,-0.236796,0.114343,-0.821602,-0.181502,-1.338038,1.321603,0.393029,0.03405,0.720286,0.489521,-0.549381,-0.45456,0.211378,0.819623,-0.220916,-0.056978,0.251891,1.117829,-0.911092,1.309438,1.20203,0.378621,-0.298941,-0.655857,-0.238433,0.293128,-0.22584,-0.719489,0.322101,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1726,'2023/12/10 18:00:06:605',2,0.182783,0.105668,0.346525,-0.227454,0.114435,-0.782779,-0.182537,-1.384348,1.342423,0.431205,-0.001992,0.699141,0.503896,-0.578161,-0.506769,0.221768,0.853197,-0.242701,-0.063155,0.264306,1.112513,-0.887287,1.298312,1.187174,0.384961,-0.210353,-0.672735,-0.212672,0.310876,-0.254972,-0.75386,0.34263,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1727,'2023/12/10 18:00:06:705',2,0.2504,0.055079,0.361026,-0.284719,0.157478,-0.722976,-0.183856,-1.500076,1.382898,0.438588,-0.052021,0.602008,0.512188,-0.62748,-0.69144,0.265063,0.927375,-0.299493,-0.147012,0.284097,1.099677,-0.847068,1.28027,1.158706,0.401489,0.091865,-0.711746,-0.158491,0.388725,-0.41715,-0.776115,0.390386,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1728,'2023/12/10 18:00:06:806',2,0.257148,0.019569,0.35261,-0.347679,0.133691,-0.745888,-0.172434,-1.509348,1.383394,0.400904,-0.008234,0.54064,0.514549,-0.64844,-0.698893,0.290719,0.964168,-0.348762,-0.152494,0.257414,1.095574,-0.843325,1.307639,1.152284,0.40033,0.165687,-0.750985,-0.128955,0.444435,-0.478885,-0.809987,0.378796,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1729,'2023/12/10 18:00:06:906',2,0.21391,-0.063018,0.344241,-0.44042,-0.004569,-0.630969,-0.1379,-1.500249,1.371232,0.28008,0.078179,0.366156,0.431718,-0.657882,-0.586897,0.316235,0.912194,-0.418695,0.009368,0.16203,1.070646,-0.893774,1.382131,1.148809,0.398621,0.371248,-0.852485,-0.042978,0.586042,-0.421288,-0.793634,0.309357,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1730,'2023/12/10 18:00:07:006',2,0.258224,-0.134173,0.351231,-0.502331,0.047126,-0.704766,-0.127191,-1.488842,1.360884,0.078429,0.195029,0.284799,0.423616,-0.607235,-0.579241,0.31776,0.729485,-0.389584,-0.079211,0.139629,1.037616,-0.964219,1.431926,1.134174,0.38424,0.560523,-0.844659,-0.062858,0.688221,-0.438143,-0.813056,0.367924,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1731,'2023/12/10 18:00:07:106',2,0.222166,-0.315759,0.40542,-0.334065,0.156267,-0.508244,-0.094238,-1.272218,1.34032,0.095343,0.394688,0.428296,0.482106,-0.449281,-0.47582,0.304712,-0.306234,-0.462579,0.155068,0.104263,1.002921,-0.817403,1.570965,1.086,0.340437,0.913709,-0.755191,-0.026589,0.830024,-0.589503,-0.799064,-0.003857,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1732,'2023/12/10 18:00:07:207',2,0.397108,-0.317286,0.674925,-0.410467,0.22341,0.138894,-0.039212,0.179216,1.399077,0.181658,0.589427,0.283868,0.309854,-0.578476,-0.157656,0.274362,-0.457439,-0.519983,-0.13127,0.127656,1.083673,-0.083416,1.560787,1.024711,0.226754,1.180951,-0.982797,0.090483,0.996661,-1.177674,-0.594193,-0.256539,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1733,'2023/12/10 18:00:07:307',2,0.466594,-0.410691,0.89067,-0.426889,0.736326,0.33935,-0.040518,0.339435,1.432682,-0.246028,0.305391,0.248411,0.304829,-0.829329,0.206054,0.288015,-0.373048,-0.655317,0.203699,0.20577,1.025589,0.383479,1.534979,1.002549,0.226308,0.529115,-0.66934,0.25907,1.225359,-0.969206,-0.548017,-0.295625,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1734,'2023/12/10 18:00:07:407',2,0.50804,-0.459286,1.005384,-0.382578,0.730849,0.272681,-0.059137,0.260154,1.421962,-0.368798,0.179433,0.28452,0.278041,-0.827609,0.060831,0.292535,-0.347844,-0.671483,0.266707,0.241665,1.020019,0.256788,1.532723,1.005462,0.250528,0.424915,-0.469342,0.236097,1.299348,-0.722811,-0.62023,-0.29867,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
1735,'2023/12/10 18:00:07:507',2,0.591011,-0.319025,1.145733,-0.292431,0.760453,0.335563,-0.068099,0.131554,1.427399,-0.371801,0.332783,0.335984,0.243745,-0.806395,0.031487,0.265347,-0.273128,-0.606325,0.169487,0.251161,1.049669,0.070395,1.55763,1.002294,0.246298,0.541047,-0.155358,0.180028,1.352072,-0.531447,-0.642594,-0.328727,0.45,0.26,0.7,0.82,0,0.66,0.12,0.5
